int_id,2011change,2012change,2013change,y,x,2010.0,2011.0,2012.0,2013.0
21916.0,,,0.12629997204090215,40.760709999999996,-73.95642,417.0,436.0,469.0,283.0
21932.0,0.2126794016753899,,,40.7533,-73.91257,490.0,265.0,432.0,252.0
21944.0,,,0.15477461824482153,40.741209999999995,-73.90263,1015.0,1145.0,1155.0,1010.0
21953.0,,,0.7121003394302625,40.71172,-74.00324,847.0,861.0,1383.0,968.0
21955.0,0.29207511597269886,,0.2666083975171807,40.72032,-73.84053,1342.0,1321.0,1500.0,1349.0
2196.0,,,0.15473417270942202,40.77299,-73.91639,3490.0,3688.0,3524.0,3660.0
21972.0,0.16692313998412622,,0.7277727623316874,40.66757,-73.97771999999999,2137.0,2349.0,2001.0,1994.0
22005.0,,0.3545392685398705,,40.67425,-73.88884,8.0,444.0,25.0,24.0
2201.0,,,1.7262532423219308,40.79172,-73.95298000000001,3620.0,3219.0,3423.0,5815.0
22016.0,,11.727418548309387,1.9665034037821183,40.70627,-73.93904,1587.0,1872.0,2265.0,2834.0
22019.0,,,0.1272190059814855,40.77852,-73.98741,9070.0,8959.0,7759.0,8242.0
22025.0,,0.4239320999011267,,40.749159999999996,-73.8899,929.0,1191.0,996.0,961.0
22036.0,,,0.30313007205981557,40.74175,-73.95707,761.0,1021.0,1749.0,1648.0
22038.0,,,0.20161018080005433,40.700070000000004,-73.95411999999999,421.0,688.0,1102.0,913.0
22042.0,0.28668932455942464,0.4138971678541372,0.17203069948226712,40.81788,-73.94192,2352.0,2692.0,3135.0,3245.0
22044.0,,,0.759991592866265,40.72206,-73.84486,1821.0,1898.0,1693.0,1471.0
2205.0,,0.44808644717515,,40.798790000000004,-73.95193,4374.0,4749.0,6157.0,5270.0
22051.0,,,0.6138311021641336,40.84965,-73.94136999999999,443.0,630.0,1306.0,900.0
22074.0,0.3585156329503538,0.7442531899664875,,40.72273,-73.94747,3050.0,3738.0,5249.0,5190.0
22076.0,,,4.440407030035713,40.71862,-73.94664,1455.0,1587.0,1998.0,2222.0
22081.0,,,0.5310701622260066,40.848729999999996,-73.94304,325.0,416.0,1115.0,667.0
22089.0,1.403836374598582,,0.14008313022022656,40.77214,-73.87566,1116.0,297.0,503.0,301.0
22090.0,,,0.14785461333643735,40.654379999999996,-73.97914,681.0,877.0,1296.0,1172.0
22107.0,0.4489510036345321,1.0492543765682973,,40.6887,-73.98089,2326.0,2759.0,3813.0,3343.0
22108.0,1.073106117040198,,1.249377936058762,40.72079,-73.9465,2074.0,2602.0,2413.0,2926.0
22113.0,,,0.1640220820998699,40.755559999999996,-73.93829000000001,408.0,394.0,567.0,340.0
22114.0,,0.45567214173384163,,40.66924,-73.98293000000001,2146.0,2224.0,2486.0,2357.0
22126.0,,,0.37075629614573824,40.69647,-73.95278,336.0,612.0,1188.0,891.0
22139.0,0.44345601905730025,,,40.75412,-73.9483,1858.0,2044.0,1829.0,1848.0
22149.0,,0.5503354153866227,2.3648692473696946,40.740359999999995,-73.97318,1959.0,1688.0,1687.0,1078.0
22151.0,,,0.2394670281288369,40.73752,-73.88332,560.0,721.0,930.0,676.0
22158.0,0.1599903860991656,,,40.70025,-73.93773,825.0,743.0,848.0,973.0
2216.0,,,0.18700121941254788,40.714290000000005,-73.99395,5059.0,4336.0,4767.0,5139.0
22175.0,0.3757082961320537,0.29541759911441456,0.903878353349119,40.705259999999996,-73.93943,1970.0,2197.0,2390.0,2723.0
22178.0,0.10966119461597912,,,40.73302,-73.8685,500.0,411.0,607.0,540.0
2219.0,,,0.15695181230945465,40.72022,-73.84139,1079.0,1184.0,1210.0,1070.0
22194.0,,59.02337257898554,,40.70047,-73.98975,1557.0,1856.0,2533.0,1762.0
22208.0,0.2025024002644058,,,40.67033,-73.9552,1333.0,1346.0,2136.0,1940.0
22216.0,0.11137187590154296,,,40.73288,-73.86822,554.0,472.0,637.0,579.0
22218.0,0.13570866978544638,,,40.805859999999996,-73.94695,3556.0,4033.0,4258.0,4213.0
22232.0,,,0.3625397036552127,40.75478,-73.8928,515.0,574.0,885.0,497.0
22237.0,0.14179896764374145,0.300356391355765,,40.71221,-73.98071,1090.0,1079.0,931.0,947.0
22240.0,0.34697424730715287,,0.4541295584864422,40.71471,-73.94122,2766.0,3319.0,3643.0,4289.0
22264.0,0.2876473192501887,0.22182716151417758,,40.75694,-73.93463,1031.0,901.0,773.0,716.0
22270.0,,0.4789051373120272,,40.84057,-73.94025,2310.0,2247.0,2529.0,2158.0
22291.0,,,0.1877359579003064,40.80697,-73.93763,497.0,599.0,802.0,579.0
22297.0,0.28352655024362505,0.32836236471889824,,40.7705,-73.91686999999999,2912.0,3447.0,4070.0,3982.0
2233.0,2.401221118844431,,,40.74227,-73.95175,2022.0,2900.0,2804.0,2746.0
22333.0,,,0.19826804207684412,40.62095,-74.0237,874.0,971.0,1191.0,1019.0
22341.0,,,3.1335694055698307,40.81689,-73.95727,861.0,1046.0,1767.0,1215.0
22346.0,0.22069003471800697,,0.13352256942450147,40.8442,-73.93565,1041.0,963.0,1063.0,925.0
22347.0,0.24119383186722265,0.39717956801147536,,40.71047,-73.96094000000001,4561.0,5550.0,7133.0,6890.0
2235.0,0.1975279828764136,,,40.67942,-73.96823,4566.0,5426.0,5305.0,5419.0
22371.0,1.7568883096051566,0.6884219008879695,,40.7414,-73.95352,2327.0,3586.0,4885.0,4358.0
22373.0,0.15910524024351802,0.1684679866973704,0.2234593012661934,40.76085,-73.95674,1120.0,1104.0,1062.0,848.0
22378.0,,0.1694375448218719,,40.67411,-73.99212,926.0,1011.0,952.0,1391.0
22380.0,,0.8423012041835676,,40.69457,-73.99072,2759.0,3022.0,4110.0,3204.0
22385.0,0.16779683896708564,0.433674486948628,,40.70155,-73.98764,3896.0,4513.0,5775.0,4906.0
224.0,2.439668933435694,0.16014924058821878,0.15191393195038838,40.75291,-73.94555,1486.0,970.0,912.0,741.0
22427.0,,,0.48251948699275604,40.679590000000005,-73.96507,2289.0,2423.0,2563.0,2785.0
2244.0,,0.23834335658872652,,40.794129999999996,-73.94282,5809.0,6398.0,7597.0,7688.0
22458.0,4.200651753119414,1.7001731302263812,1.1555905086225242,40.696740000000005,-73.9348,1801.0,2247.0,3021.0,4152.0
22461.0,0.2560407762947976,,,40.75447,-74.00094,696.0,481.0,926.0,824.0
22485.0,0.10419787645889267,,,40.75858,-73.90613,610.0,546.0,423.0,536.0
22492.0,,7.119669461491702,,40.74305,-73.91615,1538.0,1898.0,2357.0,2270.0
22504.0,,0.19205915552942465,,40.75289,-73.98731,8685.0,7337.0,8510.0,7747.0
22528.0,0.12858513722652698,,,40.74743,-73.92546999999999,529.0,421.0,400.0,320.0
22534.0,,,0.16119668112024343,40.816309999999994,-73.90805,242.0,216.0,489.0,256.0
22537.0,,,0.908030273676937,40.84919,-73.94168,508.0,699.0,1545.0,1163.0
22545.0,167.4156479843926,,0.31903797604282014,40.75258,-73.94493,1724.0,1171.0,1320.0,1097.0
22552.0,0.2663229675376684,,,40.743520000000004,-73.92053,5286.0,6592.0,7309.0,6595.0
22569.0,0.12588437753071924,,0.25838700995948494,40.68888,-73.96001,2485.0,2744.0,2644.0,2747.0
22583.0,0.12954246363467292,,,40.7458,-73.88384,762.0,697.0,836.0,786.0
22597.0,,1.5090365269087864,0.6683745110314816,40.70262,-73.92909,1337.0,2366.0,3244.0,3999.0
22608.0,,,0.5355891905888701,40.6864,-73.96849,975.0,1176.0,1590.0,1370.0
2261.0,2.2342281720154604,0.558221708870462,0.27843235616236317,40.72322,-73.9525,2105.0,3131.0,3945.0,4372.0
22627.0,0.4396956133168124,0.40105797567135193,,40.785920000000004,-73.98504,1189.0,1029.0,783.0,633.0
22633.0,,,0.250063478622236,40.7228,-73.84801999999999,539.0,659.0,1012.0,765.0
22638.0,,,0.2544337226298421,40.6802,-73.99489,2812.0,2853.0,2573.0,2658.0
22675.0,0.5654358907628132,0.9842156495201142,,40.71,-73.96038,2891.0,3764.0,5757.0,5192.0
22691.0,0.2502744571325899,0.21107979811334032,,40.81779,-73.93596,1118.0,1043.0,956.0,1005.0
22717.0,,,0.6537261176179665,40.709720000000004,-73.99186,663.0,640.0,1225.0,746.0
22721.0,,,1.1814571897248252,40.68788,-73.9955,2800.0,2815.0,2153.0,2345.0
2274.0,,0.22240387875149747,,40.80273,-73.94926,5358.0,5828.0,6824.0,6306.0
22744.0,,,0.46214693035416166,40.730090000000004,-73.8743,668.0,851.0,1284.0,961.0
22745.0,,,1.8539460570886677,40.66733,-73.78329000000001,58.0,48.0,1270.0,47.0
2275.0,0.9716151063601237,0.3519100971102864,,40.74134,-73.95458,2687.0,3838.0,4639.0,4382.0
22753.0,,,0.14991791745677951,40.63462,-74.02351999999999,706.0,758.0,921.0,753.0
22772.0,,,0.38080348835673017,40.746190000000006,-73.96963000000001,745.0,732.0,1091.0,754.0
22783.0,,,0.20708763507461403,40.734970000000004,-73.97685,4868.0,4985.0,4400.0,4765.0
22790.0,,2.1943352275706283,0.3018109939033313,40.67857,-73.94968,1492.0,2218.0,3127.0,3386.0
22794.0,,0.8036084590975006,,40.671459999999996,-73.99101999999999,1489.0,1788.0,1828.0,2085.0
22795.0,,0.17105400107819158,,40.735040000000005,-73.87553,702.0,696.0,580.0,517.0
22801.0,,,0.38277788074084973,40.83442,-73.94957,520.0,672.0,1028.0,668.0
22808.0,,0.3519338883600871,,40.742509999999996,-73.90297,910.0,1109.0,932.0,803.0
22825.0,0.1774312817634054,,,40.64295,-73.97731999999999,740.0,621.0,605.0,666.0
22832.0,,2.1114895095440755,,40.687329999999996,-73.98182,1507.0,2004.0,2427.0,2106.0
22838.0,,0.21101935201812316,,40.68235,-74.00256999999999,980.0,1052.0,967.0,1072.0
22844.0,,0.3163807461970669,0.1588770048867003,40.722359999999995,-73.94491,1685.0,2140.0,2322.0,2317.0
22846.0,,0.37984501518608704,,40.6746,-73.96979,1043.0,1266.0,1129.0,1131.0
2285.0,,0.7538226408652846,,40.77502,-73.92642,1213.0,1304.0,978.0,1123.0
22861.0,0.12448709992875662,,,40.75529,-73.90847,707.0,637.0,742.0,816.0
2287.0,,,0.20886358663840032,40.652029999999996,-74.00669,874.0,1009.0,1218.0,1043.0
22874.0,,,0.1906658379309174,40.76085,-73.923,7253.0,7981.0,7902.0,8765.0
22896.0,,,1.7876626589067919,40.773759999999996,-73.91158,1420.0,1804.0,1993.0,2042.0
229.0,,,0.32072141810402854,40.7557,-73.88824,891.0,938.0,1320.0,1096.0
22901.0,0.6324268264688355,,,40.74159,-73.92281,1986.0,2290.0,2328.0,2237.0
22905.0,,,3.395839183996742,40.65807,-73.96043,1152.0,1386.0,1915.0,1803.0
22909.0,0.35389078272729724,1.370435697954011,,40.6754,-73.99745,1577.0,1631.0,1421.0,1555.0
22925.0,,0.2037848382062497,,40.82217,-73.95211,1950.0,1936.0,2042.0,1855.0
22927.0,1.150363308675674,2.270472827863263,,40.79807,-73.94625,1862.0,2150.0,2932.0,2101.0
22936.0,0.16364474207670643,0.25436183184866024,,40.794909999999994,-73.94856,4554.0,5310.0,6299.0,5830.0
2296.0,0.9419504236859408,,,40.814209999999996,-73.95806999999999,1608.0,1601.0,2464.0,1631.0
22970.0,0.3613106251753224,0.5302780043355018,,40.75716,-73.9952,2746.0,3306.0,4178.0,3482.0
22976.0,0.16752399513418093,,,40.76024,-73.92846999999999,2989.0,3397.0,2991.0,2851.0
22983.0,,,0.2508549730206211,40.68291,-73.99305,4276.0,4527.0,4128.0,4540.0
22998.0,,4.757482912518294,,40.74476,-73.91054,1605.0,1892.0,2199.0,2128.0
23003.0,,,0.3236696361239053,40.75338,-73.90612,760.0,863.0,1103.0,816.0
23005.0,1.94982921308066,1.1967055717206891,0.4294090997451907,40.71553,-73.96642,2189.0,3279.0,5096.0,6260.0
2301.0,0.33463652837486113,,,40.72258,-73.97446,1185.0,1083.0,1095.0,1052.0
23014.0,,0.1956384535476381,,40.68186,-73.98827,562.0,554.0,381.0,469.0
23038.0,,,0.44987163176826495,40.74185,-73.97241,876.0,1972.0,1213.0,869.0
23051.0,,,0.13059317043608476,40.75497,-73.89095,412.0,598.0,743.0,577.0
23079.0,,,0.17151624672570365,40.69838,-73.98315,345.0,659.0,1256.0,1112.0
23080.0,0.6166543485822753,,,40.86738,-73.92641,1911.0,2158.0,2190.0,2068.0
23087.0,,,2.018338546487153,40.77517,-73.92904,2340.0,2294.0,2116.0,2415.0
23117.0,1.5952738055066429,0.5089631767165441,,40.81796,-73.96036,2053.0,2735.0,3281.0,2702.0
23119.0,,0.8998433545082112,0.2843857436634254,40.74883,-73.8955,1302.0,1397.0,1076.0,814.0
2312.0,2.3534073749978557,0.7586705426765137,0.47809219821159776,40.71713,-73.94949,1954.0,2645.0,3345.0,3902.0
23123.0,,0.36910590475240057,,40.68424,-73.97206,1145.0,1252.0,1116.0,1164.0
2313.0,,,0.1402359604142236,40.815090000000005,-73.90841,148.0,149.0,352.0,134.0
23130.0,,,0.17753205124656923,40.64094,-73.97336,636.0,931.0,1149.0,986.0
23136.0,0.9676914166164654,0.870337781369434,,40.70171,-73.99136,1956.0,2319.0,2822.0,2291.0
23186.0,,0.27477332600177773,,40.86318,-73.86556,161.0,432.0,122.0,119.0
23253.0,0.14686647822127252,,,40.80406,-73.93115,289.0,108.0,87.0,97.0
23283.0,0.21231252126090583,,,40.66572,-73.95685999999999,788.0,646.0,634.0,538.0
23309.0,,,0.9659262990633077,40.74703,-73.91696999999999,2182.0,2282.0,2060.0,2122.0
23323.0,,0.19955506860982664,,40.72457,-74.00934000000001,8043.0,8178.0,9565.0,7982.0
23331.0,55.497894909214025,,,40.75224,-73.94530999999999,1713.0,965.0,1022.0,892.0
23334.0,0.9364205361651485,0.37718728653405553,0.5257655555352896,40.72766,-73.95098,2070.0,2544.0,2899.0,3308.0
23353.0,3.303490834329237,,,40.74662,-73.89359,1867.0,2477.0,2650.0,2567.0
23354.0,,,0.16295483081081397,40.74086,-73.9006,946.0,949.0,1022.0,854.0
23362.0,,,0.41484692795800426,40.71456,-73.97516,573.0,830.0,1255.0,951.0
23373.0,0.24772421686767143,,,40.71975,-73.83966,1256.0,1226.0,1405.0,1306.0
2338.0,0.10959131216001028,,,40.63471,-74.02051,375.0,265.0,261.0,304.0
23396.0,,0.8487808715206813,,40.8229,-73.93804,1517.0,1924.0,2078.0,1887.0
23403.0,4.423215405171075,,,40.700559999999996,-73.98974,1878.0,2704.0,2788.0,2015.0
23405.0,,29.052481721726835,,40.782709999999994,-73.94406,1602.0,1884.0,3079.0,1943.0
23413.0,,3.5159584368252492,0.6449036113697384,40.723079999999996,-73.93914000000001,1317.0,1967.0,2482.0,2755.0
23422.0,0.5501186209102928,0.6526881354707712,,40.71719,-73.9841,4155.0,5809.0,8514.0,7119.0
23446.0,0.2056528801306423,,0.16221243832016308,40.81969,-73.96007,708.0,551.0,691.0,482.0
23453.0,0.10742618006836402,,35.63175748758439,40.71839,-73.94672,1498.0,1578.0,1943.0,2228.0
23460.0,,2.7433020363441925,0.4393919865969387,40.68841,-74.00107,1691.0,1980.0,2437.0,2583.0
23475.0,,0.2731086053910132,,40.87941,-73.87804,653.0,685.0,448.0,503.0
23497.0,,2.5259514310373463,0.3246900978509235,40.82565,-73.93986,2007.0,2056.0,2677.0,2835.0
23514.0,0.226335456336197,0.9624751852403508,0.4335067871583167,40.75675,-73.99603,2968.0,3448.0,5092.0,6267.0
2352.0,0.24128791625849066,,0.18444555242246063,40.66209,-73.99619,2641.0,3040.0,3098.0,3217.0
23526.0,0.18604600323366238,,,40.76742,-73.90203000000001,455.0,256.0,290.0,299.0
23536.0,0.6472989421096842,0.2785388286283714,0.31528023885683254,40.709140000000005,-73.95083000000001,2341.0,2910.0,3300.0,3622.0
23543.0,,5.940196917844189,,40.742909999999995,-73.91649,1607.0,1952.0,2672.0,2313.0
23567.0,,,0.1499054967316389,40.86674,-73.92873,1088.0,1187.0,1430.0,1320.0
23569.0,,0.1686703525478268,,40.75349,-73.88689000000001,937.0,1036.0,982.0,883.0
23579.0,,,0.34398795845847685,40.68005,-73.94326,427.0,1010.0,1124.0,827.0
23593.0,,,0.21213366577180515,40.66268,-73.94561,480.0,495.0,789.0,537.0
23602.0,1.3694121949568854,,0.6341758573398819,40.752629999999996,-73.94481999999999,1390.0,1003.0,1497.0,1190.0
23621.0,,0.22764882221749638,,40.71348,-74.00482,2716.0,2552.0,2804.0,2290.0
23624.0,0.15369661328713158,,,40.70778,-73.93853,602.0,478.0,586.0,713.0
23627.0,0.4059812536799696,,,40.71752,-73.94317,3553.0,4549.0,4668.0,4694.0
23631.0,0.44180640381053604,0.5133482871777715,,40.7104,-73.95729,4284.0,5728.0,7836.0,7968.0
23650.0,,,0.22246144037447713,40.83432,-73.94974,304.0,465.0,786.0,522.0
23675.0,0.7578124358441383,0.6704008184799968,,40.775420000000004,-73.91983,1953.0,2263.0,2633.0,2488.0
23683.0,,0.5210920897074844,0.20062455272085877,40.75844,-73.99793000000001,1167.0,1295.0,1091.0,901.0
23708.0,,,0.5191710673452801,40.65504,-73.97847,831.0,963.0,1377.0,1062.0
23728.0,,,0.17061581319022268,40.7892,-73.95482,4841.0,4246.0,3513.0,3672.0
23729.0,,,0.26439405326093235,40.72305,-73.84695,904.0,1030.0,1229.0,1018.0
23743.0,0.4931036572488874,,0.9227399381647392,40.68391,-74.00128000000001,2012.0,2293.0,2116.0,2221.0
23778.0,,1.4579418587153716,,40.81734,-73.94354,1526.0,1667.0,1491.0,1485.0
23779.0,0.31368947330798225,,0.1984119192013849,40.68104,-73.96438,2668.0,3147.0,3143.0,3285.0
23783.0,,,0.1340635037906419,40.780559999999994,-73.94417,5250.0,5437.0,5034.0,5287.0
23792.0,0.24649425610668962,,0.3740305300724187,40.71649,-73.94641999999999,2919.0,3410.0,3062.0,3383.0
23804.0,,,0.1287698305806464,40.68034,-74.0043,334.0,431.0,667.0,496.0
23805.0,0.8063304173475552,,0.5228439208570637,40.682590000000005,-73.96264000000001,2297.0,2929.0,3071.0,3559.0
23817.0,,,0.4758589065117387,40.69045,-73.95943,3375.0,3673.0,3394.0,3969.0
23829.0,,0.184707867114271,,40.72083,-73.93813,522.0,553.0,394.0,834.0
23836.0,,31.70191767710896,0.2929658764008525,40.743179999999995,-73.95644,1537.0,1870.0,2720.0,2866.0
23850.0,,3.2770194348311232,0.6137512373789675,40.67758,-73.95546999999999,1580.0,2031.0,2728.0,3123.0
23885.0,,0.4846749647750659,,40.80988,-73.95328,2554.0,2590.0,3043.0,2586.0
23890.0,,1.2568729848739721,,40.72233,-74.01184,2071.0,2167.0,2661.0,2422.0
23891.0,,,0.2689541062578993,40.647659999999995,-73.78137,371.0,521.0,1055.0,801.0
23912.0,0.19270787237944154,0.5755216441152793,,40.84885,-73.93715999999999,2757.0,3139.0,3980.0,3534.0
23928.0,,0.19888223984777564,,40.86233,-73.8663,122.0,296.0,66.0,79.0
23933.0,,,0.16434847300837108,40.88456,-73.91466,413.0,436.0,758.0,555.0
23950.0,,,0.14925958990969312,40.70547,-73.95024000000001,609.0,757.0,1083.0,934.0
23968.0,,0.16110510312395432,,40.87669,-73.91272,449.0,477.0,336.0,259.0
23982.0,,,0.4733466194392575,40.7452,-73.90859,650.0,886.0,1359.0,1061.0
23990.0,,,0.2505100678973087,40.86988,-73.9209,275.0,363.0,678.0,360.0
23991.0,0.7853970508142065,1.4823933819351112,0.37134071692248627,40.68913,-73.95132,2058.0,2467.0,3482.0,3938.0
24010.0,,46.992654292981385,0.7231602506909509,40.693670000000004,-73.96406,967.0,1866.0,2895.0,3486.0
24022.0,,0.24321702456220673,,40.7818,-73.9173,1146.0,1420.0,1401.0,1450.0
24029.0,,,0.5322882230081125,40.71351,-73.9886,2400.0,2501.0,2682.0,2992.0
2403.0,,,0.1336360542837418,40.89031,-73.89801999999999,472.0,539.0,575.0,389.0
24030.0,,,2.5083109900547127,40.72037,-73.94175,1480.0,2105.0,2089.0,2410.0
24051.0,,,0.14052864023058675,40.658809999999995,-73.98172,1597.0,1934.0,2035.0,1993.0
24059.0,,0.2964327487455569,,40.74759,-73.91443000000001,646.0,765.0,525.0,468.0
24066.0,0.3568277996992606,,,40.71864,-73.95900999999999,6460.0,8609.0,9823.0,10239.0
24076.0,1.4440211580262603,,,40.70074,-73.98998,2690.0,4323.0,3528.0,2866.0
24086.0,,1.652999115055254,,40.773109999999996,-73.94457,1747.0,1574.0,1208.0,1146.0
24088.0,0.35497919451244386,,,40.88748,-73.90382,1039.0,863.0,798.0,781.0
24090.0,0.591726113794699,,,40.74302,-73.9518,2836.0,3704.0,3993.0,4112.0
24092.0,,,0.4073289500362236,40.71736,-73.95399,3819.0,3993.0,4261.0,5054.0
2410.0,0.10719976036308365,,,40.6361,-73.97301,896.0,876.0,937.0,966.0
24133.0,0.5765340147533708,0.6612906321067216,,40.7173,-73.98405,4133.0,5840.0,8600.0,7201.0
24137.0,,0.23970427601917632,,40.71998,-73.97872,6214.0,6735.0,8023.0,6574.0
24145.0,0.10842056767194386,,,40.70436,-73.94781,1183.0,1210.0,1306.0,1378.0
24150.0,,0.41532981014378034,,40.73538,-73.9212,189.0,654.0,238.0,302.0
24159.0,1.139380872416174,,,40.68535,-74.001,1730.0,1851.0,1790.0,2041.0
2416.0,,,0.18622794375329854,40.65753,-73.98304,717.0,853.0,1086.0,907.0
24165.0,0.2960912903044395,,,40.75657,-73.93396,922.0,746.0,654.0,625.0
24173.0,,0.17520764305263303,,40.7584,-74.00007,6049.0,4085.0,4577.0,3575.0
24179.0,,,0.7175692420767075,40.70775,-73.96840999999999,2727.0,2766.0,2704.0,3163.0
24186.0,,2.7209023686888085,0.5381779333307963,40.7642,-73.94905,1836.0,1758.0,1604.0,1390.0
24198.0,,,0.31981407770084225,40.64757,-73.78153,410.0,549.0,1117.0,837.0
24210.0,,,9.703741200831734,40.778420000000004,-73.91861999999999,1317.0,1473.0,1913.0,1671.0
24214.0,0.2241376697094013,0.4071669617857643,,40.7968,-73.94718,3206.0,3752.0,4628.0,4743.0
24216.0,8.494034792176906,6.392556714886207,,40.674,-73.98576,1740.0,1968.0,2839.0,2098.0
24222.0,,1.1602419356550797,,40.68396,-73.98956,1944.0,2080.0,2441.0,2050.0
24227.0,,0.23004055276865465,,40.74778,-73.88257,1115.0,1146.0,1068.0,1201.0
2423.0,,0.22766186645538178,,40.70496,-73.92811,961.0,1460.0,1457.0,2380.0
24230.0,,,8.033084091344122,40.68039,-73.94955999999999,1067.0,1474.0,2016.0,2605.0
24234.0,,0.5561629482146724,,40.80708,-73.94981999999999,3165.0,3047.0,3811.0,3721.0
24246.0,,,5.121530701313106,40.68163,-73.96655,1403.0,2085.0,2023.0,2413.0
24258.0,,0.18810114851095516,,40.729690000000005,-73.90064,540.0,648.0,503.0,634.0
24261.0,0.2840092235660545,0.4754680145699379,0.7869165990053275,40.69458,-73.95614,2008.0,2225.0,2495.0,2853.0
24268.0,0.27499875515965067,,,40.67733,-74.01293000000001,1383.0,1383.0,1404.0,1398.0
24271.0,,,0.2164516032748438,40.7662,-73.99733,2027.0,1707.0,2548.0,2605.0
24274.0,0.11901876425276248,,,40.722840000000005,-73.97513000000001,870.0,835.0,807.0,725.0
24318.0,,,0.175649065571444,40.69631,-73.99708000000001,4483.0,4422.0,3832.0,4043.0
2434.0,,,0.4527908580688267,40.74074,-73.89888,661.0,732.0,1218.0,874.0
24340.0,,,0.27294827959151347,40.75428,-73.8975,1283.0,1376.0,1683.0,1572.0
24345.0,,,0.23101526282367324,40.82943,-73.94195,2678.0,2877.0,2851.0,2975.0
2437.0,0.12045641347728675,,,40.654340000000005,-74.00447,744.0,685.0,725.0,763.0
24375.0,,0.7366446002106051,,40.6691,-73.80128,162.0,831.0,162.0,108.0
24385.0,2.147237721569404,0.18552119404948186,,40.85027,-73.94594000000001,1240.0,229.0,7.0,9.0
24387.0,,,0.12972065927792187,40.81091,-73.94309,4624.0,4984.0,5257.0,5518.0
244.0,,,0.23870178098796035,40.70715,-74.01337,8865.0,8290.0,6943.0,7892.0
24401.0,0.19224169112784528,1.0207286408559137,,40.74387,-73.92618,2931.0,3357.0,5001.0,4449.0
24413.0,,,0.14588833948458269,40.62044,-74.02447,882.0,994.0,1185.0,1050.0
24415.0,,0.7702640935600191,,40.84721,-73.93978,3610.0,3618.0,5085.0,4264.0
24419.0,0.16442268370722357,,,40.80304,-73.93001,327.0,128.0,274.0,242.0
24421.0,0.15516846752595548,,,40.77039,-73.9177,4269.0,4938.0,5268.0,5307.0
24423.0,,2.935879477414432,,40.82312,-73.9505,1853.0,1912.0,2194.0,2025.0
24435.0,0.12557774607207328,0.4228292630074246,,40.74711,-73.92265,1166.0,1180.0,981.0,1202.0
24451.0,,0.41969751235621544,,40.75931,-74.00339,4155.0,4228.0,5331.0,5172.0
24461.0,0.10114038757639388,0.23229732059508668,,40.75699,-73.90737,1282.0,1329.0,1293.0,1426.0
24473.0,0.1596447585775167,,0.6081075320320917,40.75649,-73.94004,819.0,736.0,1142.0,648.0
24486.0,0.25060984951061016,,,40.685759999999995,-73.97306999999999,3489.0,4166.0,4026.0,3575.0
24500.0,0.12718945911627788,,0.18068983245070602,40.74961,-73.86969,1358.0,1407.0,1437.0,1313.0
24517.0,,0.9393634780129878,,40.71709,-73.94023,1162.0,1556.0,1368.0,1555.0
24531.0,,,0.20877269193101688,40.811479999999996,-73.95022,1319.0,1738.0,2604.0,2666.0
24551.0,0.11885826722942694,,,40.67277,-73.96279,3340.0,3746.0,3990.0,3265.0
24555.0,,0.2764131619078758,,40.74522,-73.92113,3321.0,3449.0,3989.0,3903.0
24571.0,0.3574361415848313,0.5706995463478051,,40.75793,-73.99445,4061.0,5182.0,7198.0,5889.0
24631.0,0.13699892508428424,,,40.644079999999995,-73.78883,436.0,299.0,453.0,360.0
24637.0,,0.35720742037177744,,40.77415,-73.91497,1012.0,1040.0,834.0,956.0
24652.0,,0.1591575375609826,,40.80755,-73.95681,1111.0,1159.0,1133.0,1204.0
24653.0,,0.539451420692431,0.48289927878648053,40.706920000000004,-73.95413,3349.0,3574.0,4606.0,5720.0
24663.0,,,0.15811884093648643,40.74923,-73.89957,789.0,834.0,1028.0,865.0
24681.0,,,0.7721947000065157,40.78931,-73.95701,637.0,747.0,1337.0,857.0
24702.0,,0.18855486410445987,,40.63427,-73.96595,640.0,692.0,555.0,651.0
24709.0,2.803358341445158,0.39394326456210926,0.4853331875776601,40.75056,-73.94344,1590.0,1294.0,1160.0,768.0
24713.0,1.047306434144923,1.624458701353234,,40.71048,-73.95694,2083.0,2612.0,3953.0,3687.0
24714.0,,,1.319149475476657,40.850609999999996,-73.94188,1539.0,1722.0,1953.0,1925.0
24717.0,,,1.1088706118455796,40.69647,-73.98066999999999,555.0,729.0,1534.0,1065.0
2472.0,,,0.20624115230692874,40.71536,-73.97825,981.0,1137.0,1409.0,1268.0
24722.0,0.13868489101710701,,0.20826571395568472,40.746809999999996,-73.89175,4395.0,5045.0,5064.0,5545.0
24731.0,0.2804172906777753,,,40.71894,-73.95654,6342.0,8069.0,8552.0,9341.0
24754.0,1.1443076941595294,,0.16291682407444008,40.66822,-73.97383,1583.0,1519.0,1654.0,1566.0
24763.0,,,0.1845802664339513,40.750679999999996,-73.89873,658.0,672.0,765.0,540.0
2477.0,0.17591950433428338,,,40.75907,-73.93506,834.0,739.0,829.0,798.0
24778.0,,7.563590209521962,,40.71012,-73.95597,1580.0,2083.0,3972.0,3221.0
24783.0,0.7857160114388415,,0.6898546709283406,40.695009999999996,-73.98861,1295.0,1032.0,1468.0,1119.0
24790.0,0.5840245308039533,,0.15171249480788518,40.8037,-73.93581999999999,1702.0,1803.0,2475.0,2485.0
